time,SO2,O3,NO2,CO
11/29/2022,0,0.044,,0.126
11/30/2022,0,0.042,,0.125
12/1/2022,0,0.042,,0.121
12/2/2022,0,0.043,,0.121
12/3/2022,0,0.032,,0.117
12/4/2022,0,0.041,,0.112
12/5/2022,0,0.04,,0.1
12/6/2022,0,0.04,,0.12
12/7/2022,0,0.037,,0.101
12/8/2022,0,0.039,,0.127
12/9/2022,0,0.039,,0.128
12/10/2022,0,0.04,,0.126
12/11/2022,0,0.041,,0.117
12/12/2022,0,0.038,,0.136
12/13/2022,0,0.037,,0.114
12/14/2022,0,0.042,,0.14
12/15/2022,0,0.041,,0.121
12/16/2022,0,0.044,,0.103
12/17/2022,0,0.042,,0.146
12/18/2022,0,0.041,,0.116
12/19/2022,0,0.039,,0.099
12/20/2022,0,0.04,,0.103
12/21/2022,0,0.037,,0.102
12/22/2022,0,0.035,,0.108
12/23/2022,0,0.037,,0.11
12/24/2022,0,0.039,,0.102
12/25/2022,0,0.039,,0.108
12/26/2022,0,0.029,,0.125
12/27/2022,0,0.037,,0.113
12/28/2022,0,0.045,,0.119
12/29/2022,0,0.039,,0.141
12/30/2022,0,0.036,,0.144
12/31/2022,0,0.024,,0.109
