time,SO2,O3,NO2,CO
9/29/2022,0.002,0.06,0.017,0.338
9/30/2022,0.003,0.065,0.016,0.375
10/1/2022,0.001,0.042,0.016,0.304
10/2/2022,0.003,0.054,0.022,0.406
10/3/2022,0.003,0.07,0.031,0.597
10/4/2022,0.001,0.049,0.023,0.636
10/5/2022,0.002,0.058,0.025,0.465
10/6/2022,0.002,0.061,0.022,0.314
10/7/2022,0.001,0.049,0.024,0.597
10/8/2022,0.003,0.062,0.03,0.541
10/9/2022,0.002,0.053,0.027,1.195
10/10/2022,0.001,0.068,0.035,0.931
10/11/2022,0.003,0.08,0.034,1.57
10/12/2022,0.002,0.076,0.002,1.524
10/13/2022,0.001,0.067,0.006,0.52
10/14/2022,0.002,0.072,0.006,0.519
10/15/2022,0.001,0.035,0.003,0.266
10/16/2022,0,0.049,0.004,0.603
10/17/2022,0,0.054,0.008,0.46
10/18/2022,0,0.044,0.005,0.643
10/19/2022,0,0.048,0.007,0.356
10/20/2022,0.001,0.054,0.007,0.433
10/21/2022,0.003,0.061,0.005,0.814
10/22/2022,0.003,0.05,0.005,0.519
10/23/2022,0,0.049,0.006,0.156
10/24/2022,0,0.04,0.007,0.446
10/25/2022,0.002,0.045,0.007,2.085
10/26/2022,0.002,0.051,0.005,2.181
10/27/2022,0,0.043,0.008,0.44
10/28/2022,0.001,0.046,0.014,0.897
10/29/2022,0,0.049,0.013,0.633
10/30/2022,0.002,0.047,0.005,1.997
10/31/2022,0.002,0.05,0.005,2.84
11/1/2022,0.002,0.053,0.004,1.736
11/2/2022,0,0.043,0.007,0.16
11/3/2022,0,0.039,0.006,0.174
11/4/2022,0.002,0.039,0.01,2.452
11/5/2022,0.006,0.04,0.004,2.527
11/6/2022,0.009,0.047,0.002,0.907
11/7/2022,0.002,0.038,0.001,0.878
11/8/2022,0.001,0.028,0.015,0.524
11/9/2022,0,0.04,0.009,0.187
11/10/2022,0.001,0.039,0.007,0.364
11/11/2022,0,0.038,0.008,0.758
11/12/2022,0.002,0.042,0.009,2.601
11/13/2022,0.001,0.044,0.009,2.83
11/14/2022,0,0.039,0.013,1.017
11/15/2022,0,0.038,0.01,0.779
11/16/2022,0,0.04,0.013,0.545
11/17/2022,0.001,0.04,0.014,0.99
11/18/2022,0.001,0.041,0.007,1.078
11/19/2022,0,0.041,0.009,0.38
11/20/2022,0,0.043,0.014,0.732
11/21/2022,0,0.042,0.016,0.909
11/22/2022,0.001,0.044,0.014,1.171
11/23/2022,0.001,0.045,0.01,1.242
11/24/2022,0,0.012,0.008,0.396
11/25/2022,0,,0.01,0.886
11/26/2022,0.002,0.027,0.007,1.559
11/27/2022,0.002,0.044,0.006,2.916
11/28/2022,0.006,0.047,0.011,1.517
11/29/2022,0.001,0.045,0.011,2.649
11/30/2022,0.001,0.045,0.002,1.79
12/1/2022,0.001,0.045,0.005,1.017
12/2/2022,0.004,0.036,0.009,1.273
12/3/2022,0,0.024,0.007,1.144
12/4/2022,0.001,0.036,0.003,3.109
12/5/2022,0.001,0.039,0.007,1.419
12/6/2022,0,0.038,0.008,0.603
12/7/2022,0,0.04,0.013,0.532
