time,SO2,O3,NO2,CO
9/22/2022,0.001,0.025,0.003,0.2
9/23/2022,0.001,0.021,0.003,0.2
9/24/2022,0.001,0.019,0.003,0.3
9/25/2022,0.001,0.026,0.002,0.2
9/26/2022,0.001,0.027,0.002,0.2
9/27/2022,0.001,0.031,0.004,0.2
9/28/2022,0.001,0.03,0.006,0.2
9/29/2022,0.001,0.031,0.007,0.2
9/30/2022,0,0.024,0.005,0.2
10/1/2022,0,0.025,0.002,0.1
10/2/2022,0,0.029,0.002,0.1
10/3/2022,0,0.029,0.003,0.1
10/4/2022,0,0.029,0.002,0.1
10/5/2022,0,0.018,0.003,0.2
10/6/2022,0,0.015,,0.2
10/7/2022,0,0.02,,0.2
10/8/2022,0.001,0.018,,0.2
10/9/2022,0.001,0.02,,0.2
10/10/2022,0.001,0.021,,0.3
10/11/2022,0.001,0.017,,0.2
10/12/2022,0.001,0.023,0.002,0.1
10/13/2022,0,0.018,0.006,0.1
10/14/2022,0,0.021,0.006,0.2
10/15/2022,0,0.025,0.003,0.2
10/16/2022,0,0.029,0.004,0.1
10/17/2022,0,0.023,0.008,0.2
10/18/2022,0,0.02,0.005,1.9
10/19/2022,0,0.024,0.007,0.2
10/20/2022,0,0.023,0.007,0.3
10/21/2022,0,0.029,0.005,0.3
10/22/2022,0,0.033,0.005,0.2
10/23/2022,0,0.028,0.006,0.2
10/24/2022,0,0.026,0.007,0.3
10/25/2022,0,0.024,0.007,0.3
10/26/2022,0.001,0.026,0.005,0.3
10/27/2022,0.001,0.023,0.008,0.4
10/28/2022,0.001,0.033,0.014,0.4
10/29/2022,0.001,0.031,0.013,0.5
10/30/2022,0,0.028,0.005,0.4
10/31/2022,0.001,0.027,0.005,0.4
11/1/2022,0,0.035,0.004,0.3
11/2/2022,0,0.03,0.007,0.5
11/3/2022,0.001,0.025,0.006,0.6
11/4/2022,0.001,0.021,0.01,0.6
11/5/2022,0,0.031,0.004,0.5
11/6/2022,0,0.03,0.002,0.5
11/7/2022,0.001,0.029,0.001,0.4
11/8/2022,0.001,0.023,0.015,0.6
11/9/2022,0.001,0.023,0.009,0.5
11/10/2022,0.001,0.018,0.007,0.6
11/11/2022,0.001,0.024,0.008,0.5
11/12/2022,0.001,0.027,0.009,0.5
11/13/2022,0.001,0.018,0.009,0.7
11/14/2022,0.001,0.016,0.013,0.6
11/15/2022,0.001,0.019,0.01,0.5
11/16/2022,0.001,0.024,0.013,0.5
11/17/2022,0.001,0.029,0.014,0.9
11/18/2022,0.001,0.018,0.007,1.5
11/19/2022,0.001,0.027,0.009,0.8
11/20/2022,0.001,0.027,0.014,1.2
11/21/2022,0.001,0.025,0.016,0.8
11/22/2022,0.001,0.025,0.014,0.7
11/23/2022,0.001,0.015,0.01,0.7
11/24/2022,0.001,0.019,0.008,0.5
11/25/2022,0.001,0.032,0.01,0.5
11/26/2022,0.001,0.03,0.007,0.3
11/27/2022,0.001,0.029,0.006,0.3
11/28/2022,0.001,0.033,0.011,0.7
11/29/2022,0.001,0.026,0.011,0.6
11/30/2022,0.001,0.03,0.002,0.3
12/1/2022,0.001,0.031,0.005,0.4
12/2/2022,0.001,0.023,0.009,0.6
12/3/2022,0.001,0.032,0.007,0.5
12/4/2022,0.001,0.026,0.003,0.3
12/5/2022,0.001,0.031,0.007,0.6
12/6/2022,0.001,0.021,0.008,0.7
12/7/2022,0.001,0.028,0.013,0.7
12/8/2022,0.001,0.03,0.01,0.4
12/9/2022,0.001,0.027,0.001,0.1
12/10/2022,0.001,0.029,0.003,0.2
12/11/2022,0.001,0.024,0.01,0.7
12/12/2022,0.001,0.023,0.013,0.7
12/13/2022,0.001,0.018,0.01,0.8
12/14/2022,0.001,0.012,0.012,0.7
12/15/2022,0.001,0.016,0.011,0.9
12/16/2022,,0.017,0.015,0.8
12/17/2022,,0.019,0.011,0.7
12/18/2022,,0.029,0.009,0.7
12/19/2022,,0.017,0.011,0.7
12/20/2022,,0.02,0.002,0.2
12/21/2022,,0.015,0.014,0.7
12/22/2022,,0.013,0.011,0.9
12/23/2022,,0.024,0.014,0.4
12/24/2022,,0.028,0.007,0.4
12/25/2022,,0.019,0.006,0.3
12/26/2022,,0.028,0.003,0.1
12/27/2022,,0.04,0.003,0.2
12/28/2022,,0.032,0.004,0.2
12/29/2022,0.001,0.035,0.001,0.1
12/30/2022,0.001,0.034,0.002,0.2
12/31/2022,,0.039,0.002,0.2
